Trans_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Total_Revenue,Unit_Cost,Category_Name,Avg_Region_Shipping_Cost,Shipping_Cost,Marketing_Cost,cat_monthly_sales,Net_Profit
9330,2023-11-27 11:25:00,3.0,120,51,1,1500.0,1029.0,Smartphones,488.0,488.0,1262.457337883959,293,-1279.457337883959
9331,2025-12-24 19:45:00,5.0,137,1091,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,1435.523560209424,191,-871.8568935427573
9332,2023-11-21 17:23:00,10.0,135,17,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,1752.4038461538462,156,649.2628205128203
9333,2024-12-17 10:49:00,8.0,134,57,1,28000.0,17855.0,Printers,541.75,541.75,1616.590909090909,198,7986.659090909091
9334,2024-09-01 14:49:00,6.0,127,1050,1,9500.0,6907.0,Audio,488.0,488.0,212.14285714285714,140,1892.857142857143
9335,2024-06-15 10:54:00,3.0,116,279,1,145000.0,90588.0,Smartphones,992.3333333333334,992.3333333333334,868.448275862069,261,52551.21839080459
9336,2023-04-24 09:38:00,8.0,125,802,1,4500.0,3086.0,Audio,488.0,488.0,389.0551181102362,127,536.9448818897638
9337,2024-03-29 18:50:00,3.0,120,538,2,3000.0,1029.0,Smartphones,650.05,650.05,1170.989010989011,273,-879.0390109890109
9338,2024-03-04 18:55:00,3.0,132,188,1,38000.0,23961.0,Printers,488.0,488.0,1427.9142857142858,175,12123.085714285715
9339,2023-03-13 14:07:00,8.0,125,65,2,9000.0,3086.0,Audio,488.0,488.0,267.78688524590166,122,2072.2131147540986
9340,2024-05-04 15:13:00,3.0,136,581,1,2500.0,1606.0,Printers,650.05,650.05,842.1428571428571,189,-598.1928571428571
9341,2024-10-12 16:33:00,7.0,135,714,1,12000.0,8606.0,Printers,488.0,488.0,998.8439306358382,173,1907.1560693641618
9342,2025-04-30 12:43:00,1.0,137,700,2,4400.0,1422.0,Printers,488.0,488.0,1410.5172413793102,145,-342.51724137931024
9343,2023-02-12 17:24:00,7.0,125,365,3,13500.0,3086.0,Audio,992.3333333333334,992.3333333333334,272.3076923076923,117,2977.358974358974
9344,2024-12-27 16:07:00,6.0,119,983,1,2800.0,1695.0,Smartphones,488.0,488.0,1326.0857142857142,350,-709.0857142857142
9345,2024-12-05 20:39:00,4.0,125,31,3,13500.0,3086.0,Audio,488.0,488.0,289.7770700636943,157,3464.2229299363057
9346,2024-10-30 19:23:00,1.0,120,631,1,1500.0,1029.0,Smartphones,541.75,541.75,1352.5763358778627,262,-1423.3263358778627
9347,2024-01-18 20:37:00,6.0,113,1078,1,58000.0,37157.0,Smartphones,541.75,541.75,0.0,301,20301.25
9348,2024-11-01 16:46:00,6.0,121,513,3,2400.0,526.0,Smartphones,541.75,541.75,1701.774193548387,279,-1421.524193548387
9349,2024-01-26 20:41:00,12.0,118,752,3,10500.0,2473.0,Smartphones,650.05,650.05,0.0,301,2430.95
9350,2025-12-27 16:40:00,1.0,135,914,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,1435.523560209424,191,966.1431064572425
9351,2025-08-07 17:24:00,2.0,107,206,1,65000.0,40453.0,Computers,541.75,541.75,2025.0,90,21980.25
9352,2024-04-15 09:32:00,8.0,125,522,2,9000.0,3086.0,Audio,488.0,488.0,315.873786407767,103,2024.126213592233
9353,2025-12-18 10:55:00,1.0,127,136,1,9500.0,6907.0,Audio,488.0,488.0,436.875,144,1668.125
9354,2023-08-28 13:17:00,1.0,125,669,5,22500.0,3086.0,Audio,992.3333333333334,992.3333333333334,217.5,126,5860.166666666667
9355,2023-09-10 10:48:00,2.0,121,106,1,800.0,526.0,Smartphones,488.0,488.0,1242.84375,320,-1456.84375
9356,2025-12-09 10:29:00,1.0,137,246,3,6600.0,1422.0,Printers,541.75,541.75,1435.523560209424,191,356.726439790576
9357,2024-02-20 16:30:00,11.0,125,631,3,13500.0,3086.0,Audio,541.75,541.75,496.5652173913044,115,3203.6847826086955
9358,2023-06-17 11:41:00,6.0,125,1029,1,4500.0,3086.0,Audio,992.3333333333334,992.3333333333334,416.57142857142856,105,5.095238095238074
9359,2024-09-21 19:48:00,7.0,119,829,2,5600.0,1695.0,Smartphones,488.0,488.0,925.591054313099,313,796.408945686901
9360,2024-11-01 14:18:00,8.0,118,975,5,17500.0,2473.0,Smartphones,488.0,488.0,1701.774193548387,279,2945.2258064516127
9361,2023-08-11 13:46:00,1.0,118,458,2,7000.0,2473.0,Smartphones,488.0,488.0,1083.8709677419354,279,482.1290322580646
9362,2025-01-15 20:59:00,3.0,110,77,1,24000.0,15039.0,Computers,992.3333333333334,992.3333333333334,1822.5,82,6146.166666666667
9363,2023-05-20 13:11:00,1.0,137,144,1,2200.0,1422.0,Printers,488.0,488.0,1447.8370786516855,178,-1157.8370786516855
9364,2023-12-07 14:46:00,3.0,108,1173,1,48000.0,31082.0,Computers,541.75,541.75,1753.6893203883494,103,14622.56067961165
9365,2023-02-21 11:33:00,1.0,132,843,1,38000.0,23961.0,Printers,488.0,488.0,1261.1612903225807,155,12289.838709677419
9366,2024-10-07 18:08:00,8.0,137,532,5,11000.0,1422.0,Printers,650.05,650.05,998.8439306358382,173,2241.1060693641616
9367,2023-08-19 14:53:00,5.0,137,596,1,2200.0,1422.0,Printers,650.05,650.05,1014.7752808988764,178,-886.8252808988764
9368,2023-09-18 19:29:00,4.0,126,819,1,24000.0,17991.0,Audio,650.05,650.05,462.11538461538464,130,4896.834615384615
9369,2024-10-31 15:27:00,2.0,134,431,1,28000.0,17855.0,Printers,488.0,488.0,998.8439306358382,173,8658.156069364162
9370,2024-09-29 09:47:00,3.0,129,475,1,68000.0,46007.0,Cameras,488.0,488.0,1792.6744186046512,43,19712.325581395347
9371,2025-02-06 14:17:00,11.0,120,714,3,4500.0,1029.0,Smartphones,488.0,488.0,1538.8973384030419,263,-613.8973384030419
9372,2025-09-16 13:15:00,5.0,125,808,3,13500.0,3086.0,Audio,488.0,488.0,437.4,150,3316.6
9373,2023-07-29 10:34:00,8.0,137,1080,2,4400.0,1422.0,Printers,488.0,488.0,1338.4943181818182,176,-270.49431818181824
9374,2025-06-07 18:08:00,1.0,118,262,3,10500.0,2473.0,Smartphones,488.0,488.0,1282.764705882353,255,1310.235294117647
9375,2025-11-06 12:15:00,6.0,125,594,3,13500.0,3086.0,Audio,488.0,488.0,438.0612244897959,98,3315.9387755102043
9376,2025-04-12 19:37:00,6.0,124,105,1,48000.0,33033.0,Audio,992.3333333333334,992.3333333333334,398.671875,128,13575.994791666666
9377,2025-12-01 17:31:00,3.0,124,799,1,48000.0,33033.0,Audio,488.0,488.0,436.875,144,14042.125
9378,2025-10-21 18:36:00,8.0,136,1141,5,12500.0,1606.0,Printers,541.75,541.75,1244.8342541436464,181,2683.4157458563536
9379,2025-07-15 14:57:00,8.0,119,1069,3,8400.0,1695.0,Smartphones,541.75,541.75,1375.8510638297873,282,1397.3989361702127
9380,2023-12-25 15:48:00,2.0,121,531,1,800.0,526.0,Smartphones,650.05,650.05,1777.9787234042553,329,-2154.0287234042553
9381,2023-05-25 20:48:00,1.0,120,504,5,7500.0,1029.0,Smartphones,488.0,488.0,650.1869158878504,321,1216.8130841121497
9382,2024-06-25 20:13:00,2.0,119,407,5,14000.0,1695.0,Smartphones,650.05,650.05,868.448275862069,261,4006.501724137931
9383,2025-09-11 12:17:00,1.0,131,63,1,360000.0,218747.0,Cameras,541.75,541.75,1815.0,36,138896.25
9384,2025-03-03 12:00:00,3.0,109,172,1,42000.0,31127.0,Computers,488.0,488.0,1764.7590361445782,83,8620.240963855422
9385,2023-09-15 17:59:00,2.0,119,49,1,2800.0,1695.0,Smartphones,488.0,488.0,1242.84375,320,-625.84375
9386,2024-02-04 14:02:00,1.0,112,553,1,38000.0,25796.0,Smartphones,541.75,541.75,1371.3962264150944,265,10290.853773584906
9387,2024-12-08 19:22:00,2.0,112,338,1,38000.0,25796.0,Smartphones,488.0,488.0,1326.0857142857142,350,10389.914285714285
9388,2024-03-28 20:54:00,5.0,119,1154,2,5600.0,1695.0,Smartphones,488.0,488.0,1170.989010989011,273,551.0109890109891
9389,2025-05-11 15:55:00,2.0,130,758,1,130000.0,83075.0,Cameras,541.75,541.75,2041.875,32,44341.375
9390,2025-12-25 12:22:00,6.0,119,841,5,14000.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1337.5384615384614,325,3195.1282051282055
9391,2024-01-30 19:14:00,3.0,128,330,1,58000.0,37743.0,Cameras,650.05,650.05,2442.0535714285716,28,17164.89642857143
9392,2025-07-29 12:54:00,1.0,126,476,1,24000.0,17991.0,Audio,488.0,488.0,268.9024390243902,123,5252.09756097561
9393,2023-09-26 11:43:00,10.0,102,303,1,195000.0,141052.0,Computers,488.0,488.0,1795.9550561797753,89,51664.04494382023
9394,2025-07-08 10:22:00,2.0,125,480,2,9000.0,3086.0,Audio,488.0,488.0,268.9024390243902,123,2071.0975609756097
9395,2025-12-13 09:57:00,7.0,112,889,1,38000.0,25796.0,Smartphones,541.75,541.75,1337.5384615384614,325,10324.711538461539
9396,2025-06-30 20:54:00,3.0,136,710,2,5000.0,1606.0,Printers,488.0,488.0,851.9254658385094,161,448.07453416149065
9397,2023-09-05 12:42:00,2.0,137,1012,5,11000.0,1422.0,Printers,488.0,488.0,839.431279620853,211,2562.5687203791467
9398,2024-06-16 12:20:00,3.0,113,1041,1,58000.0,37157.0,Smartphones,992.3333333333334,992.3333333333334,868.448275862069,261,18982.2183908046
9399,2024-08-10 17:34:00,2.0,133,11,1,45000.0,32905.0,Printers,488.0,488.0,993.8793103448276,174,10613.120689655172
9400,2024-12-11 17:13:00,2.0,137,330,2,4400.0,1422.0,Printers,650.05,650.05,1616.590909090909,198,-710.640909090909
9401,2024-04-24 19:14:00,5.0,128,346,1,58000.0,37743.0,Cameras,488.0,488.0,1831.5,30,17937.5
9402,2025-01-25 18:47:00,2.0,132,955,1,38000.0,23961.0,Printers,650.05,650.05,1524.4736842105262,171,11864.476315789474
9403,2025-12-11 20:22:00,8.0,124,972,1,48000.0,33033.0,Audio,541.75,541.75,436.875,144,13988.375
9404,2025-10-09 13:48:00,8.0,121,854,1,800.0,526.0,Smartphones,992.3333333333334,992.3333333333334,0.0,286,-718.3333333333334
9405,2025-05-15 19:17:00,7.0,119,946,1,2800.0,1695.0,Smartphones,488.0,488.0,659.0415335463259,313,-42.04153354632592
9406,2023-10-25 17:26:00,5.0,118,545,3,10500.0,2473.0,Smartphones,650.05,650.05,1183.7258687258686,259,1247.2241312741312
9407,2023-11-10 19:14:00,3.0,112,173,1,38000.0,25796.0,Smartphones,541.75,541.75,1262.457337883959,293,10399.79266211604
9408,2023-12-23 18:21:00,2.0,118,266,2,7000.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,1777.9787234042553,329,-716.3120567375888
9409,2025-12-07 09:33:00,3.0,136,621,3,7500.0,1606.0,Printers,488.0,488.0,1435.523560209424,191,758.476439790576
9410,2024-04-04 20:41:00,2.0,109,120,1,42000.0,31127.0,Computers,650.05,650.05,2691.0,75,7531.950000000001
9411,2023-07-09 18:11:00,4.0,120,110,2,3000.0,1029.0,Smartphones,650.05,650.05,953.2681856187291,299,-661.3181856187291
9412,2024-01-10 13:08:00,4.0,119,713,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,0.0,301,112.66666666666663
9413,2024-08-05 13:50:00,1.0,128,14,1,58000.0,37743.0,Cameras,650.05,650.05,1258.7837837837837,37,18348.166216216217
9414,2025-10-18 11:23:00,1.0,125,122,5,22500.0,3086.0,Audio,541.75,541.75,437.8378378378378,111,6090.4121621621625
9415,2025-07-19 12:25:00,4.0,125,1039,3,13500.0,3086.0,Audio,650.05,650.05,268.9024390243902,123,3323.0475609756095
9416,2023-09-15 11:31:00,3.0,119,197,5,14000.0,1695.0,Smartphones,650.05,650.05,1242.84375,320,3632.10625
9417,2023-11-22 09:47:00,9.0,110,464,1,24000.0,15039.0,Computers,488.0,488.0,2284.6153846153848,78,6188.384615384615
9418,2023-12-08 10:29:00,3.0,134,589,1,28000.0,17855.0,Printers,992.3333333333334,992.3333333333334,1190.076923076923,195,7962.589743589743
9419,2025-12-21 13:45:00,3.0,125,477,1,4500.0,3086.0,Audio,488.0,488.0,436.875,144,489.125
9420,2023-07-10 12:24:00,7.0,111,1182,1,185000.0,117065.0,Smartphones,488.0,488.0,953.2681856187291,299,66493.73181438127
9421,2023-08-30 19:19:00,2.0,118,230,1,3500.0,2473.0,Smartphones,488.0,488.0,1083.8709677419354,279,-544.8709677419354
9422,2023-06-15 11:36:00,2.0,108,676,1,48000.0,31082.0,Computers,488.0,488.0,1790.064935064935,77,14639.935064935065
9423,2024-12-17 11:49:00,7.0,104,814,1,310000.0,196558.0,Computers,992.3333333333334,992.3333333333334,2329.8387096774195,93,110119.82795698925
9424,2023-07-02 14:58:00,1.0,121,333,1,800.0,526.0,Smartphones,488.0,488.0,953.2681856187291,299,-1167.2681856187291
9425,2025-01-28 12:51:00,9.0,135,966,1,12000.0,8606.0,Printers,488.0,488.0,1524.4736842105262,171,1381.5263157894738
9426,2025-01-08 16:45:00,2.0,118,525,3,10500.0,2473.0,Smartphones,650.05,650.05,695.7692307692307,299,1735.180769230769
9427,2024-03-13 18:22:00,1.0,132,787,1,38000.0,23961.0,Printers,488.0,488.0,1427.9142857142858,175,12123.085714285715
9428,2024-10-12 19:25:00,2.0,121,851,2,1600.0,526.0,Smartphones,488.0,488.0,1352.5763358778627,262,-1292.5763358778627
9429,2024-03-18 11:59:00,2.0,118,1198,2,7000.0,2473.0,Smartphones,488.0,488.0,1170.989010989011,273,395.0109890109891
9430,2023-09-28 09:26:00,5.0,116,484,1,145000.0,90588.0,Smartphones,488.0,488.0,1242.84375,320,52681.15625
9431,2024-07-28 12:46:00,1.0,121,964,5,4000.0,526.0,Smartphones,992.3333333333334,992.3333333333334,1162.1134020618556,291,-784.446735395189
9432,2025-09-01 18:05:00,6.0,124,235,1,48000.0,33033.0,Audio,650.05,650.05,437.4,150,13879.550000000001
9433,2025-01-19 13:47:00,4.0,133,1177,1,45000.0,32905.0,Printers,541.75,541.75,1524.4736842105262,171,10028.776315789473
9434,2024-02-06 17:14:00,2.0,121,884,1,800.0,526.0,Smartphones,488.0,488.0,1371.3962264150944,265,-1585.3962264150944
9435,2024-08-28 17:32:00,11.0,128,179,1,58000.0,37743.0,Cameras,992.3333333333334,992.3333333333334,1258.7837837837837,37,18005.882882882885
9436,2025-02-05 18:28:00,2.0,131,284,1,360000.0,218747.0,Cameras,541.75,541.75,2473.3928571428573,28,138237.85714285713
9437,2025-08-31 10:12:00,2.0,136,1011,1,2500.0,1606.0,Printers,488.0,488.0,973.8202247191011,178,-567.8202247191011
9438,2023-04-07 11:28:00,2.0,137,349,1,2200.0,1422.0,Printers,650.05,650.05,1197.295081967213,183,-1069.345081967213
9439,2024-12-08 17:15:00,4.0,137,1011,1,2200.0,1422.0,Printers,488.0,488.0,1616.590909090909,198,-1326.590909090909
9440,2024-10-09 09:11:00,2.0,137,212,3,6600.0,1422.0,Printers,488.0,488.0,998.8439306358382,173,847.1560693641618
9441,2025-12-08 19:56:00,2.0,113,910,1,58000.0,37157.0,Smartphones,650.05,650.05,1337.5384615384614,325,18855.41153846154
9442,2023-08-31 09:00:00,7.0,112,850,1,38000.0,25796.0,Smartphones,541.75,541.75,1083.8709677419354,279,10578.379032258064
9443,2023-11-12 14:28:00,9.0,126,724,1,24000.0,17991.0,Audio,541.75,541.75,762.0967741935484,124,4705.153225806452
9444,2024-07-04 15:44:00,8.0,121,744,1,800.0,526.0,Smartphones,650.05,650.05,1162.1134020618556,291,-1538.1634020618555
9445,2025-05-05 11:05:00,2.0,112,702,1,38000.0,25796.0,Smartphones,488.0,488.0,659.0415335463259,313,11056.958466453674
9446,2025-09-15 10:32:00,3.0,120,332,3,4500.0,1029.0,Smartphones,541.75,541.75,1079.5921450151056,331,-208.34214501510564
9447,2025-09-06 18:47:00,7.0,136,308,2,5000.0,1606.0,Printers,541.75,541.75,1052.0689655172414,203,194.1810344827586
9448,2025-03-08 13:11:00,6.0,111,412,1,185000.0,117065.0,Smartphones,650.05,650.05,687.234375,320,66597.715625
9449,2025-05-21 17:15:00,4.0,133,454,1,45000.0,32905.0,Printers,488.0,488.0,1511.8211920529802,151,10095.17880794702
9450,2024-04-27 18:15:00,3.0,109,830,1,42000.0,31127.0,Computers,992.3333333333334,992.3333333333334,2691.0,75,7189.666666666666
9451,2024-12-03 14:34:00,10.0,124,1037,1,48000.0,33033.0,Audio,488.0,488.0,289.7770700636943,157,14189.222929936306
9452,2025-10-31 10:49:00,8.0,108,765,1,48000.0,31082.0,Computers,650.05,650.05,1932.8823529411766,85,14335.067647058824
9453,2023-05-12 09:25:00,3.0,137,998,3,6600.0,1422.0,Printers,488.0,488.0,1447.8370786516855,178,398.1629213483145
9454,2023-10-27 17:21:00,10.0,134,211,1,28000.0,17855.0,Printers,488.0,488.0,1046.4406779661017,177,8610.559322033898
9455,2024-02-17 11:38:00,8.0,121,678,1,800.0,526.0,Smartphones,488.0,488.0,1371.3962264150944,265,-1585.3962264150944
9456,2025-02-27 12:01:00,6.0,121,449,5,4000.0,526.0,Smartphones,992.3333333333334,992.3333333333334,1538.8973384030419,263,-1161.2306717363754
9457,2023-12-26 12:03:00,1.0,119,440,5,14000.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1777.9787234042553,329,2754.687943262412
9458,2025-04-22 12:21:00,1.0,136,771,3,7500.0,1606.0,Printers,488.0,488.0,1410.5172413793102,145,783.4827586206898
9459,2024-08-01 10:48:00,6.0,136,455,3,7500.0,1606.0,Printers,488.0,488.0,993.8793103448276,174,1200.1206896551726
9460,2024-08-16 18:35:00,4.0,120,1081,5,7500.0,1029.0,Smartphones,541.75,541.75,943.7986341059602,302,869.4513658940398
9461,2025-05-28 13:27:00,11.0,125,252,1,4500.0,3086.0,Audio,992.3333333333334,992.3333333333334,512.3360655737705,122,-90.66939890710387
9462,2023-11-06 15:36:00,1.0,136,922,2,5000.0,1606.0,Printers,488.0,488.0,1752.4038461538462,156,-452.4038461538462
9463,2024-02-09 17:42:00,6.0,127,788,1,9500.0,6907.0,Audio,488.0,488.0,496.5652173913044,115,1608.4347826086955
9464,2024-02-10 20:03:00,10.0,124,434,1,48000.0,33033.0,Audio,650.05,650.05,496.5652173913044,115,13820.384782608697
9465,2024-01-23 12:56:00,6.0,137,561,5,11000.0,1422.0,Printers,488.0,488.0,1561.5548780487804,164,1840.4451219512196
9466,2024-07-18 15:47:00,2.0,137,810,1,2200.0,1422.0,Printers,992.3333333333334,992.3333333333334,1054.7368421052631,171,-1269.0701754385964
9467,2024-04-13 14:20:00,8.0,122,893,1,68000.0,43059.0,Audio,992.3333333333334,992.3333333333334,315.873786407767,103,23632.7928802589
9468,2025-06-27 15:36:00,8.0,118,779,1,3500.0,2473.0,Smartphones,541.75,541.75,1282.764705882353,255,-797.5147058823529
9469,2024-05-25 15:48:00,5.0,120,420,2,3000.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,729.0,300,-779.3333333333334
9470,2025-08-10 17:53:00,1.0,132,382,1,38000.0,23961.0,Printers,541.75,541.75,973.8202247191011,178,12523.4297752809
9471,2025-07-17 18:10:00,3.0,119,1151,2,5600.0,1695.0,Smartphones,541.75,541.75,1375.8510638297873,282,292.39893617021266
9472,2023-12-14 12:23:00,1.0,134,986,1,28000.0,17855.0,Printers,541.75,541.75,1190.076923076923,195,8413.173076923076
9473,2025-01-23 09:15:00,1.0,112,792,1,38000.0,25796.0,Smartphones,488.0,488.0,695.7692307692307,299,11020.23076923077
9474,2025-09-05 09:01:00,11.0,120,1168,2,3000.0,1029.0,Smartphones,541.75,541.75,1079.5921450151056,331,-679.3421450151056
9475,2025-09-20 11:42:00,3.0,111,16,1,185000.0,117065.0,Smartphones,650.05,650.05,1079.5921450151056,331,66205.35785498489
9476,2024-10-24 14:13:00,9.0,127,503,1,9500.0,6907.0,Audio,650.05,650.05,422.65384615384613,130,1520.2961538461539
9477,2024-04-11 16:05:00,1.0,136,1017,2,5000.0,1606.0,Printers,488.0,488.0,819.364161849711,173,480.63583815028903
9478,2025-01-10 20:42:00,4.0,121,462,2,1600.0,526.0,Smartphones,541.75,541.75,695.7692307692307,299,-689.5192307692307
9479,2023-06-14 16:01:00,3.0,116,619,1,145000.0,90588.0,Smartphones,488.0,488.0,1044.3214285714287,280,52879.67857142857
9480,2023-05-04 19:28:00,6.0,114,102,1,75000.0,53367.0,Smartphones,488.0,488.0,650.1869158878504,321,20494.81308411215
9481,2023-05-05 20:22:00,9.0,125,680,2,9000.0,3086.0,Audio,650.05,650.05,418.06451612903226,124,1759.8854838709676
9482,2025-02-02 09:37:00,2.0,118,498,1,3500.0,2473.0,Smartphones,488.0,488.0,1538.8973384030419,263,-999.8973384030419
9483,2025-11-10 11:46:00,5.0,137,791,3,6600.0,1422.0,Printers,488.0,488.0,1233.0,165,613.0
9484,2023-11-21 16:07:00,1.0,137,851,2,4400.0,1422.0,Printers,488.0,488.0,1752.4038461538462,156,-684.4038461538462
9485,2024-10-10 16:17:00,4.0,137,551,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,998.8439306358382,173,-435.1772639691716
9486,2025-11-15 19:18:00,4.0,123,126,1,9500.0,7113.0,Audio,992.3333333333334,992.3333333333334,438.0612244897959,98,956.6054421768706
9487,2025-08-18 20:12:00,4.0,137,371,5,11000.0,1422.0,Printers,488.0,488.0,973.8202247191011,178,2428.179775280899
9488,2023-12-31 14:16:00,8.0,136,1115,2,5000.0,1606.0,Printers,488.0,488.0,1190.076923076923,195,109.9230769230769
9489,2025-05-01 18:18:00,2.0,125,743,5,22500.0,3086.0,Audio,650.05,650.05,512.3360655737705,122,5907.613934426229
9490,2025-08-18 11:08:00,1.0,137,791,1,2200.0,1422.0,Printers,488.0,488.0,973.8202247191011,178,-683.8202247191011
9491,2024-01-18 10:40:00,2.0,121,410,1,800.0,526.0,Smartphones,488.0,488.0,0.0,301,-214.0
9492,2024-12-26 14:21:00,2.0,124,312,1,48000.0,33033.0,Audio,992.3333333333334,992.3333333333334,289.7770700636943,157,13684.889596602972
9493,2024-04-09 15:56:00,6.0,132,736,1,38000.0,23961.0,Printers,650.05,650.05,819.364161849711,173,12569.58583815029
9494,2025-05-30 10:35:00,3.0,119,792,1,2800.0,1695.0,Smartphones,488.0,488.0,659.0415335463259,313,-42.04153354632592
9495,2025-02-10 14:26:00,11.0,123,181,1,9500.0,7113.0,Audio,541.75,541.75,0.0,119,1845.25
9496,2024-03-17 13:38:00,3.0,136,88,2,5000.0,1606.0,Printers,488.0,488.0,1427.9142857142858,175,-127.91428571428582
9497,2023-05-24 15:33:00,4.0,125,408,5,22500.0,3086.0,Audio,488.0,488.0,418.06451612903226,124,6163.935483870968
9498,2025-03-10 12:30:00,2.0,104,176,1,310000.0,196558.0,Computers,650.05,650.05,1764.7590361445782,83,111027.19096385542
9499,2024-07-11 12:41:00,7.0,136,861,5,12500.0,1606.0,Printers,650.05,650.05,1054.7368421052631,171,2765.2131578947365
9500,2024-06-15 10:23:00,6.0,137,1074,2,4400.0,1422.0,Printers,488.0,488.0,1146.6768292682927,164,-78.67682926829275
9501,2024-06-23 19:38:00,8.0,110,798,1,24000.0,15039.0,Computers,488.0,488.0,2041.6666666666667,81,6431.333333333333
9502,2025-05-12 20:59:00,2.0,121,1162,2,1600.0,526.0,Smartphones,488.0,488.0,659.0415335463259,313,-599.0415335463259
9503,2024-04-17 16:11:00,5.0,133,93,1,45000.0,32905.0,Printers,488.0,488.0,819.364161849711,173,10787.635838150289
9504,2025-07-03 20:44:00,9.0,127,863,1,9500.0,6907.0,Audio,488.0,488.0,268.9024390243902,123,1836.0975609756097
9505,2025-12-19 19:05:00,4.0,103,183,1,98000.0,63780.0,Computers,541.75,541.75,0.0,108,33678.25
9506,2025-06-11 11:30:00,9.0,110,869,1,24000.0,15039.0,Computers,488.0,488.0,2466.268656716418,67,6006.731343283582
9507,2025-07-19 18:42:00,6.0,118,1156,3,10500.0,2473.0,Smartphones,650.05,650.05,1375.8510638297873,282,1055.0989361702125
9508,2025-03-18 11:35:00,3.0,109,1006,1,42000.0,31127.0,Computers,992.3333333333334,992.3333333333334,1764.7590361445782,83,8115.907630522088
9509,2025-11-18 18:04:00,4.0,125,614,3,13500.0,3086.0,Audio,488.0,488.0,438.0612244897959,98,3315.9387755102043
9510,2023-11-20 17:32:00,5.0,118,48,1,3500.0,2473.0,Smartphones,541.75,541.75,1262.457337883959,293,-777.2073378839591
9511,2023-03-25 09:17:00,4.0,136,421,1,2500.0,1606.0,Printers,488.0,488.0,1502.3076923076924,156,-1096.3076923076924
9512,2023-07-01 20:31:00,1.0,137,951,1,2200.0,1422.0,Printers,992.3333333333334,992.3333333333334,1338.4943181818182,176,-1552.8276515151515
9513,2023-02-11 20:16:00,2.0,120,336,1,1500.0,1029.0,Smartphones,488.0,488.0,1258.9655172413793,261,-1275.9655172413793
9514,2023-07-27 20:20:00,4.0,137,1102,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,1338.4943181818182,176,-774.8276515151516
9515,2023-04-18 20:51:00,3.0,128,188,1,58000.0,37743.0,Cameras,488.0,488.0,2170.8,25,17598.2
9516,2023-10-05 17:11:00,1.0,129,351,1,68000.0,46007.0,Cameras,488.0,488.0,2299.21875,32,19205.78125
9517,2023-07-13 15:17:00,5.0,120,479,1,1500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,953.2681856187291,299,-1474.6015189520626
9518,2024-10-29 15:53:00,8.0,121,843,1,800.0,526.0,Smartphones,488.0,488.0,1352.5763358778627,262,-1566.5763358778627
9519,2023-09-30 09:01:00,2.0,118,169,1,3500.0,2473.0,Smartphones,488.0,488.0,1242.84375,320,-703.84375
9520,2024-01-08 17:44:00,7.0,136,23,2,5000.0,1606.0,Printers,992.3333333333334,992.3333333333334,1561.5548780487804,164,-765.8882113821138
9521,2023-08-16 11:41:00,5.0,120,1091,1,1500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,1083.8709677419354,279,-1605.2043010752686
9522,2025-02-13 11:22:00,1.0,128,25,1,58000.0,37743.0,Cameras,992.3333333333334,992.3333333333334,2473.3928571428573,28,16791.27380952381
9523,2023-08-27 10:57:00,3.0,120,587,1,1500.0,1029.0,Smartphones,650.05,650.05,1083.8709677419354,279,-1262.9209677419353
9524,2024-02-14 12:53:00,8.0,121,107,2,1600.0,526.0,Smartphones,650.05,650.05,1371.3962264150944,265,-1473.4462264150943
9525,2024-03-13 12:18:00,1.0,119,348,3,8400.0,1695.0,Smartphones,650.05,650.05,1170.989010989011,273,1493.960989010989
9526,2024-01-28 10:04:00,3.0,132,85,1,38000.0,23961.0,Printers,488.0,488.0,1561.5548780487804,164,11989.44512195122
9527,2025-02-25 15:08:00,8.0,113,305,1,58000.0,37157.0,Smartphones,992.3333333333334,992.3333333333334,1538.8973384030419,263,18311.769328263625
9528,2023-12-01 09:45:00,7.0,125,629,1,4500.0,3086.0,Audio,541.75,541.75,601.2765957446809,141,270.9734042553191
9529,2024-05-19 19:40:00,3.0,119,553,1,2800.0,1695.0,Smartphones,541.75,541.75,729.0,300,-165.75
9530,2023-08-23 18:28:00,4.0,110,862,1,24000.0,15039.0,Computers,650.05,650.05,1888.2911392405063,79,6422.658860759495
9531,2025-04-14 20:29:00,6.0,134,201,1,28000.0,17855.0,Printers,992.3333333333334,992.3333333333334,1410.5172413793102,145,7742.149425287356
9532,2024-01-27 19:40:00,1.0,137,374,3,6600.0,1422.0,Printers,488.0,488.0,1561.5548780487804,164,284.44512195121956
